date,policy_impact_score,policy_event_count_30d,policy_event_count_90d,event_regulation_active,event_sanction_active,event_frost_active,event_economic_active,event_supply_active,event_trade_active,event_pandemic_active,policy_impact_30d_avg,policy_impact_90d_avg
2023-09-15,1.4472692374403782,1.0,2.0,0,0,0,0,1,0,0,0.8549118914897111,0.418854618818095
2023-09-16,1.4142135623730951,1.0,2.0,0,0,0,0,1,0,0,0.9020523435688143,0.43963322778089725
2023-09-17,1.381912879967776,1.0,2.0,0,0,0,0,1,0,0,0.9481161062344068,0.45982420735440654
2023-09-18,1.35034994616819,1.0,2.0,0,0,0,0,1,0,0,0.9931277711066798,0.47944608395706856
2023-09-19,1.3195079107728942,1.0,2.0,0,0,0,0,1,0,0,1.0371113681324429,0.4985167303322347
2023-09-20,1.2893703084395791,1.0,2.0,0,0,0,0,1,0,0,1.080090378413762,0.5170533908885366
2023-09-21,1.2599210498948732,1.0,2.0,0,0,0,0,1,0,0,1.1220877467435915,0.5350727059913696
2023-09-22,1.2311444133449163,1.0,2.0,0,0,0,0,1,0,0,1.1631258938550886,0.552590735250668
2023-09-23,1.2030250360821166,1.0,2.0,0,0,0,0,1,0,0,1.203226728391159,0.5696229798481719
2023-09-24,1.1755479062836087,1.0,2.0,0,0,0,0,1,0,0,1.2424116586006126,0.5861844039454756
2023-09-25,1.1486983549970349,1.0,2.0,0,0,0,0,1,0,0,1.2807016037671806,0.6022894552123372
2023-09-26,1.122462048309373,1.0,2.0,0,0,0,0,1,0,0,1.3181170053774929,0.6179520845129887
2023-09-27,1.096824979694626,1.0,2.0,0,0,0,0,1,0,0,1.3546778380339803,0.6331857647865253
2023-09-28,1.0717734625362931,1.0,2.0,0,0,0,0,1,0,0,1.3904036201185235,0.6480035091558747
2023-09-29,1.0472941228206267,1.0,1.0,0,0,0,0,1,0,0,1.4253134242125445,0.6485289994094371
2023-09-30,1.023373891996775,1.0,1.0,0,0,0,0,1,0,0,1.4594258872791037,0.6492904692770634
2023-10-01,1.0,0.0,1.0,0,0,0,0,1,0,0,1.4260925539457705,0.6502713305153054
2023-10-02,0.9771599684342459,0.0,1.0,0,0,0,0,1,0,0,1.3935205549979621,0.6514558794612845
2023-10-03,0.9548416039104166,0.0,1.0,0,0,0,0,1,0,0,1.3616925015342816,0.652829253992036
2023-10-04,0.9330329915368074,0.0,1.0,0,0,0,0,1,0,0,1.330591401816388,0.6543773924981772
2023-10-05,0.9117224885582168,0.0,1.0,0,0,0,0,1,0,0,1.3002006521977807,0.6560869947793218
2023-10-06,0.8908987181403393,0.0,1.0,0,0,0,0,1,0,0,1.2705040282597695,0.6579454847728791
2023-10-07,2.870550563296124,1.0,2.0,0,0,0,0,1,1,0,1.3081523428165653,0.6821631972541261
2023-10-08,2.8049870978193474,1.0,2.0,0,0,0,0,1,1,0,1.3449407686804866,0.7059991210589361
2023-10-09,2.740921103963621,1.0,2.0,0,0,0,0,1,1,0,1.3808889457364215,0.7294542386035605
2023-10-10,2.67831837942985,1.0,2.0,0,0,0,0,1,1,0,1.4160160652936673,0.752529859285658
2023-10-11,2.6171455031005335,1.0,2.0,0,0,0,0,1,1,0,1.4503408803314117,0.7752275962367915
2023-10-12,2.5573698171975456,1.0,2.0,0,0,0,0,1,1,0,1.4838817155102053,0.7975493443184608
2023-10-13,2.4989594098474472,1.0,2.0,0,0,0,0,1,1,0,1.516656476954774,0.8194972593010956
2023-10-14,2.4418830980449933,1.0,2.0,0,0,0,0,1,1,0,1.548682661813388,0.8410737381682623
2023-10-15,2.3861104110057645,1.0,2.0,0,0,0,0,1,1,0,1.579977367598901,0.8622814004910462
2023-10-16,2.3316115738990186,1.0,2.0,0,0,0,0,1,1,0,1.6105573013164318,0.8831230708201564
2023-10-17,2.2783574919520877,1.0,2.0,0,0,0,0,1,1,0,1.6404387883825753,0.9036017620457566
2023-10-18,2.22631973491783,1.0,2.0,0,0,0,0,1,1,0,1.6696377813408967,0.9237206596773837
2023-10-19,2.175470521896845,1.0,2.0,0,0,0,0,1,1,0,1.698169868378362,0.9434831069985481
2023-10-20,2.125782706506354,1.0,2.0,0,0,0,0,1,1,0,1.7260502816472545,0.9628925910527564
2023-10-21,2.0772297623878146,1.0,2.0,0,0,0,0,1,1,0,1.753293905397019,0.9819527294197311
2023-10-22,2.0297857690455534,1.0,2.0,0,0,0,0,1,1,0,1.7799152839203738,1.0006672577425488
2023-10-23,1.9834253980088343,1.0,2.0,0,0,0,0,1,1,0,1.805928629317931,1.019040017968278
2023-10-24,1.9381238993099945,1.0,2.0,0,0,0,0,1,1,0,1.8313478290854772,1.0370749472664589
2023-10-25,1.8938570882714116,1.0,2.0,0,0,0,0,1,1,0,1.8561864535279564,1.0547760675914686
2023-10-26,1.8506013325942656,1.0,2.0,0,0,0,0,1,1,0,1.8804577630041195,1.0721474758564133
2023-10-27,1.8083335397421862,1.0,2.0,0,0,0,0,1,1,0,1.904174715005705,1.08919333468773
2023-10-28,1.7670311446130629,1.0,2.0,0,0,0,0,1,1,0,1.9273499710749307,1.1059178637311513
2023-10-29,1.72667209749243,1.0,2.0,0,0,0,0,1,1,0,1.9499959035639904,1.125103109258845
2023-10-30,1.6872348522819962,1.0,2.0,0,0,0,0,1,1,0,1.9721246022401644,1.1438501631730893
2023-10-31,1.1486983549970349,1.0,2.0,0,0,0,0,0,1,0,1.9770812140733989,1.156613478228612
2023-11-01,1.122462048309373,1.0,2.0,0,0,0,0,0,1,0,1.9819246167359033,1.1690852787653827
2023-11-02,1.096824979694626,1.0,2.0,0,0,0,0,0,1,0,1.9866573959287102,1.181272222984212
2023-11-03,1.0717734625362931,1.0,2.0,0,0,0,0,0,1,0,1.9912820782953597,1.193180817012393
2023-11-04,1.0472941228206267,1.0,2.0,0,0,0,0,0,1,0,1.9958011327707734,1.2048174183770666
2023-11-05,1.023373891996775,1.0,2.0,0,0,0,0,0,1,0,2.0002169718993215,1.2161882393992531
2023-11-06,1.0,0.0,2.0,0,0,0,0,0,1,0,1.9378652864561172,1.2272993505103642
2023-11-07,0.9771599684342459,0.0,2.0,0,0,0,0,0,1,0,1.8769377154766138,1.238156683492967
2023-11-08,0.9548416039104166,0.0,2.0,0,0,0,0,0,1,0,1.817401732141507,1.2487660346475271
2023-11-09,0.9330329915368074,0.0,2.0,0,0,0,0,0,1,0,1.7592255525450722,1.2591330678868249
2023-11-10,0.9117224885582168,0.0,2.0,0,0,0,0,0,1,0,1.7023781187269948,1.269263317759694
2023-11-11,0.8908987181403393,0.0,2.0,0,0,0,0,0,1,0,1.646829082091755,1.2791621924056977
2023-11-12,0.8705505632961241,0.0,2.0,0,0,0,0,0,1,0,1.5925487872067106,1.2888349764423215
2023-11-13,0.8506671609508557,0.0,2.0,0,0,0,0,0,1,0,1.5395082559702395,1.2982868337862197
2023-11-14,0.8312378961427878,0.0,2.0,0,0,0,0,0,1,0,1.4876791721414735,1.3075228104100285
2023-11-15,0.8122523963562355,0.0,2.0,0,0,0,0,0,1,0,1.4370338662233808,1.316547837036209
2023-11-16,0.7937005259840998,0.0,2.0,0,0,0,0,0,1,0,1.3875453006911147,1.3253667317693656
2023-11-17,0.7755723809168673,0.0,2.0,0,0,0,0,0,1,0,1.3391870555577492,1.3339842026684419
2023-11-18,0.7578582832551991,0.0,2.0,0,0,0,0,0,1,0,1.2919333142696943,1.3424048502601662
2023-11-19,0.7405487761432821,0.0,2.0,0,0,0,0,0,1,0,1.2457588499242584,1.3506331699950918
2023-11-20,0.7236346187201891,0.0,2.0,0,0,0,0,0,1,0,1.2006390118020043,1.3586735546475381
2023-11-21,0.7071067811865476,0.0,2.0,0,0,0,0,0,1,0,1.1565497122067043,1.366530296660722
2023-11-22,0.690956439983888,0.0,2.0,0,0,0,0,0,1,0,1.1134674136058724,1.3742075904383209
2023-11-23,0.675174973084095,0.0,2.0,0,0,0,0,0,1,0,1.0713691160650094,1.3817095345836998
2023-11-24,0.6597539553864471,0.0,2.0,0,0,0,0,0,1,0,1.0302323449688437,1.3890401340879934
2023-11-25,0.6446851542197896,0.0,2.0,0,0,0,0,0,1,0,0.990035139023028,1.3962033024682134
2023-11-26,0.6299605249474366,0.0,2.0,0,0,0,0,0,1,0,0.9507560385298696,1.4032028638565184
2023-11-27,0.6155722066724582,0.0,2.0,0,0,0,0,0,1,0,0.9123740739318493,1.4100425550417677
2023-11-28,0.6015125180410583,0.0,2.0,0,0,0,0,0,1,0,0.8748687546168037,1.4167260274644462
2023-11-29,0.5877739531418044,0.0,2.0,0,0,0,0,0,1,0,0.8382200579787973,1.4232568491660218
2023-11-30,0.5743491774985174,0.0,1.0,0,0,0,0,0,1,0,0.8190750853955134,1.407416284471561
2023-12-01,0.5612310241546865,0.0,1.0,0,0,0,0,0,1,0,0.8003673845903573,1.391937518774741
2023-12-02,0.548412489847313,0.0,1.0,0,0,0,0,0,1,0,0.7820869682621134,1.3768122885750351
2023-12-03,0.5358867312681466,0.0,1.0,0,0,0,0,0,1,0,0.7642240772198419,1.36203251911053
2023-12-04,0.5236470614103134,0.0,1.0,0,0,0,0,0,1,0,0.7467691751728314,1.3475903200471286
2023-12-05,0.5116869459983875,0.0,1.0,0,0,0,0,0,1,0,0.7297129436395519,1.3334779812662143
2023-12-06,0.0,0.0,1.0,0,0,0,0,0,0,0,0.6963796103062185,1.314132413192967
2023-12-07,0.0,0.0,1.0,0,0,0,0,0,0,0,0.6638076113584103,1.2952286985051702
2023-12-08,0.0,0.0,1.0,0,0,0,0,0,0,0,0.6319795578947297,1.2767567452575528
2023-12-09,0.0,0.0,1.0,0,0,0,0,0,0,0,0.6008784581768362,1.258706692005192
2023-12-10,0.0,0.0,1.0,0,0,0,0,0,0,0,0.570487708558229,1.2410689025388786
2023-12-11,0.0,0.0,1.0,0,0,0,0,0,0,0,0.5407910846202176,1.223833960740726
2023-12-12,0.0,0.0,1.0,0,0,0,0,0,0,0,0.5117727325103468,1.2069926655572771
2023-12-13,0.0,0.0,1.0,0,0,0,0,0,0,0,0.48341716047865163,1.1905360260874265
2023-12-14,0.0,0.0,1.0,0,0,0,0,0,0,0,0.4557092306072254,1.1744552567825335
2023-12-15,0.0,0.0,1.0,0,0,0,0,0,0,0,0.4286341507286842,1.1587417727561655
2023-12-16,0.0,0.0,1.0,0,0,0,0,0,0,0,0.4021774665292142,1.143387185200968
2023-12-17,0.0,0.0,1.0,0,0,0,0,0,0,0,0.37632505383198533,1.1283832969102103
2023-12-18,0.0,0.0,1.0,0,0,0,0,0,0,0,0.351063111056812,1.113722097901623
2023-12-19,0.0,0.0,1.0,0,0,0,0,0,0,0,0.3263781518520359,1.0993957611411829
2023-12-20,0.0,0.0,1.0,0,0,0,0,0,0,0,0.3022569978946963,1.0853966383645732
2023-12-21,0.0,0.0,1.0,0,0,0,0,0,0,0,0.2786867718551447,1.0717172559940742
2023-12-22,0.0,0.0,1.0,0,0,0,0,0,0,0,0.25565489052234847,1.0583503111487174
2023-12-23,0.0,0.0,1.0,0,0,0,0,0,0,0,0.23314905808621195,1.0452886677455662
2023-12-24,0.0,0.0,1.0,0,0,0,0,0,0,0,0.2111572595733304,1.0325253526900435
2023-12-25,0.0,0.0,1.0,0,0,0,0,0,0,0,0.18966775443267073,1.0200535521532728
2023-12-26,0.0,0.0,1.0,0,0,0,0,0,0,0,0.16866907026775618,1.0078666079344436
2023-12-27,0.0,0.0,1.0,0,0,0,0,0,0,0,0.1481499967120076,0.9959580139062625
2023-12-28,0.0,0.0,1.0,0,0,0,0,0,0,0,0.1280995794439723,0.9843214125415888
2023-12-29,0.0,0.0,1.0,0,0,0,0,0,0,0,0.10850711433924548,0.9729505915194026
2023-12-30,0.0,0.0,1.0,0,0,0,0,0,0,0,0.08936214175596156,0.9618394804082914
2023-12-31,0.0,0.0,1.0,0,0,0,0,0,0,0,0.07065444095080535,0.9509821474256887
2024-01-01,1.0,2.0,3.0,1,0,0,1,0,0,0,0.0857073579558949,0.9514839073822396
2024-01-02,0.9994783329580753,2.0,3.0,1,0,0,1,0,0,0,0.10116041134555921,0.9522221889535871
2024-01-03,0.9979607192626162,2.0,3.0,1,0,0,1,0,0,0,0.11697086660730263,0.9531803915169691
2024-01-04,0.9955154197774907,2.0,3.0,1,0,0,1,0,0,0,0.1330984823999394,0.9543427993129375
2024-01-05,0.9922070809736458,2.0,2.0,1,0,0,1,0,0,0,0.1661720517657276,0.9334723161760211
2024-01-06,0.9880969102965788,2.0,2.0,1,0,0,1,0,0,0,0.1991086154422802,0.9132846474257682
2024-01-07,0.9832428433370493,2.0,2.0,1,0,0,1,0,0,0,0.23188337688684854,0.8937548889743616
2024-01-08,0.9776997031815223,2.0,2.0,1,0,0,1,0,0,0,0.26447336699289925,0.874859125904936
2024-01-09,0.9715193523016875,2.0,2.0,1,0,0,1,0,0,0,0.2968573454029555,0.8565743908960599
2024-01-10,0.9647508373260241,2.0,2.0,1,0,0,1,0,0,0,0.3290157066471563,0.8388786244530428
2024-01-11,0.957440527020763,2.0,2.0,1,0,0,1,0,0,0,0.36093039088118173,0.8217506368660797
2024-01-12,0.9496322437926763,2.0,2.0,1,0,0,1,0,0,0,0.3925847990076043,0.8051700718188317
2024-01-13,0.9413673890118806,2.0,2.0,1,0,0,1,0,0,0,0.42396371197466703,0.7891173715744554
2024-01-14,0.9326850624392512,2.0,2.0,1,0,0,1,0,0,0,0.4550532140559753,0.7735737436693467
2024-01-15,0.9236221760300648,2.0,2.0,1,0,0,1,0,0,0,0.4858406199236442,0.7585211290479911
2024-01-16,0.9142135623730951,2.0,2.0,1,0,0,1,0,0,0,0.5163144053360808,0.7439421715752716
2024-01-17,0.9044920780125677,2.0,2.0,1,0,0,1,0,0,0,0.546464141269833,0.7298201888654464
2024-01-18,0.8944887018890817,2.0,2.0,1,0,0,1,0,0,0,0.5762804313328024,0.7161391443696989
2024-01-19,0.8842326291248321,2.0,2.0,1,0,0,1,0,0,0,0.60575485230363,0.7028836206667769
2024-01-20,2.8737513603681855,3.0,3.0,1,0,1,1,0,0,0,0.7015465643159029,0.7122610161259173
2024-01-21,2.8173907237713154,3.0,3.0,1,0,1,1,0,0,0,0.7954595884416134,0.7215272975232782
2024-01-22,2.76189847953815,3.0,3.0,1,0,1,1,0,0,0,0.8875228710928852,0.7306803484147022
2024-01-23,2.707273709795637,3.0,3.0,1,0,1,1,0,0,0,0.9777653280860731,0.7397183108760825
2024-01-24,2.6535146634080986,3.0,3.0,1,0,1,1,0,0,0,1.066215816866343,0.7486395701073472
2024-01-25,2.60061881358449,3.0,3.0,1,0,1,1,0,0,0,1.1529031106524925,0.7574427398167061
2024-01-26,2.5485829124279027,3.0,3.0,1,0,1,1,0,0,0,1.2378558744000894,0.766126648347982
2024-01-27,2.497403042575808,3.0,3.0,1,0,1,1,0,0,0,1.3211026424859498,0.7746903255155753
2024-01-28,2.44707466607261,3.0,3.0,1,0,1,1,0,0,0,1.4026717980217034,0.7831329901132487
2024-01-29,2.3975926706094413,3.0,3.0,1,0,1,1,0,0,0,1.4825915537086847,0.7970095936200532
2024-01-30,2.348951413259818,3.0,3.0,1,0,1,1,0,0,0,1.5608899341506788,0.8106372532306138
2024-01-31,2.5511447618337346,1.0,3.0,0,0,1,1,0,0,0,1.6125947595451364,0.8267963619210483
2024-02-01,2.492876534944644,1.0,3.0,0,0,1,1,0,0,0,1.6623746996113553,0.8425863960589187
2024-02-02,2.435939156196981,1.0,3.0,0,0,1,1,0,0,0,1.7103073141758343,0.858015785318656
2024-02-03,2.3803022289771856,1.0,3.0,0,0,1,1,0,0,0,1.7564668744824907,0.8730927668406606
2024-02-04,2.325936050931312,1.0,3.0,0,0,1,1,0,0,0,1.800924506814413,0.8878253896287863
2024-02-05,2.2728115981081154,1.0,3.0,0,0,1,1,0,0,0,1.8437483297414643,0.9022215188473849
2024-02-06,2.220900509464314,1.0,3.0,0,0,1,1,0,0,0,1.8850035852790399,0.916288840020206
2024-02-07,2.17017507172375,1.0,3.0,0,0,1,1,0,0,0,1.9247527642304472,0.9300348631333943
2024-02-08,2.120608204582367,1.0,3.0,0,0,1,1,0,0,0,1.9630557259731367,0.9434669266447737
2024-02-09,2.0721734462511088,1.0,3.0,0,0,1,1,0,0,0,1.999969812937306,0.95659220140156
2024-02-10,2.024844939329016,1.0,3.0,0,0,1,1,0,0,0,2.0355499600142477,0.9694176944685922
2024-02-11,1.978597416998984,1.0,3.0,0,0,1,1,0,0,0,2.0698487991211247,0.981950252869127
2024-02-12,1.933406189538808,1.0,3.0,0,0,1,1,0,0,0,2.102916759138689,0.9941965672401938
2024-02-13,1.889247131140317,1.0,3.0,0,0,1,1,0,0,0,2.1348021614287247,1.0061631754044613
2024-02-14,1.846096667029562,1.0,3.0,0,0,1,1,0,0,0,2.165551311128708,1.017856465860522
2024-02-15,1.8039317608811736,1.0,3.0,0,0,1,1,0,0,0,2.1952085844123106,1.0292826811934588
2024-02-16,1.762729902520181,1.0,3.0,0,0,1,1,0,0,0,2.223816511895898,1.0404479214075142
2024-02-17,1.7224690959047217,1.0,3.0,0,0,1,1,0,0,0,2.2514158583630857,1.0513581471826412
2024-02-18,1.683127847383222,1.0,3.0,0,0,1,1,0,0,0,2.278045698971698,1.0620191830566748
2024-02-19,1.6446851542197896,0.0,3.0,0,0,1,1,0,0,0,2.237076825433419,1.0724367205348222
2024-02-20,1.6071204933816825,0.0,3.0,0,0,1,1,0,0,0,2.1967344844204306,1.0826163211281308
2024-02-21,1.5704138105828749,0.0,3.0,0,0,1,1,0,0,0,2.1570183287885882,1.0925634193225617
2024-02-22,1.5345455095778657,0.0,3.0,0,0,1,1,0,0,0,2.1179273887813292,1.1022833254802442
2024-02-23,1.4994964417000212,0.0,3.0,0,0,1,1,0,0,0,2.079460114724393,1.111781228674469
2024-02-24,1.4652478956388566,0.0,3.0,0,0,1,1,0,0,0,2.041614417459539,1.1210621994599292
2024-02-25,1.4317815874508106,0.0,3.0,0,0,1,1,0,0,0,2.0043877066269693,1.1301311925796886
2024-02-26,1.3990796507981687,0.0,3.0,0,0,1,1,0,0,0,1.9677769269010479,1.1389930496103233
2024-02-27,1.3671246274109343,0.0,3.0,0,0,1,1,0,0,0,1.931778592278992,1.147652501546647
2024-02-28,1.3358994577665488,0.0,3.0,0,0,1,1,0,0,0,1.8963888185175621,1.1561141713274028
2024-02-29,1.3053874719824874,0.0,3.0,0,0,1,1,0,0,0,1.8616033538083179,1.1643825763032671
2024-03-01,0.7755723809168673,0.0,3.0,0,0,1,0,0,0,0,1.8024176077777556,1.166906575092929
2024-03-02,0.7578582832551991,0.0,3.0,0,0,1,0,0,0,0,1.7445836660547742,1.169372925670563
2024-03-03,0.7405487761432821,0.0,3.0,0,0,1,0,0,0,0,1.6880706533863177,1.1717829447231516
2024-03-04,0.7236346187201891,0.0,3.0,0,0,1,0,0,0,0,1.6328483997110843,1.174137918864505
2024-03-05,0.7071067811865476,0.0,3.0,0,0,1,0,0,0,0,1.5788874240529256,1.1819946608776886
2024-03-06,0.690956439983888,0.0,3.0,0,0,1,0,0,0,0,1.526158918782118,1.1896719546552874
2024-03-07,0.675174973084095,0.0,3.0,0,0,1,0,0,0,0,1.4746347342361106,1.1971738988006664
2024-03-08,0.6597539553864471,0.0,3.0,0,0,1,0,0,0,0,1.4242873636915339,1.2045044983049602
2024-03-09,0.6446851542197896,0.0,3.0,0,0,1,0,0,0,0,1.3750899286794478,1.21166766668518
2024-03-10,0.6299605249474366,0.0,3.0,0,0,1,0,0,0,0,1.3270161646359924,1.218667228073485
2024-03-11,0.6155722066724582,0.0,3.0,0,0,1,0,0,0,0,1.2800404068807736,1.2255069192587345
2024-03-12,0.6015125180410583,0.0,3.0,0,0,1,0,0,0,0,1.2341375769155094,1.2321903916814128
2024-03-13,0.5877739531418044,0.0,3.0,0,0,1,0,0,0,0,1.1892831690356094,1.2387212133829886
2024-03-14,0.5743491774985174,0.0,3.0,0,0,1,0,0,0,0,1.1454532372475492,1.24510287091075
2024-03-15,0.5612310241546865,0.0,3.0,0,0,1,0,0,0,0,1.1026243824850535,1.251338771179135
2024-03-16,0.548412489847313,0.0,3.0,0,0,1,0,0,0,0,1.0607737401172581,1.2574322432885499
2024-03-17,0.5358867312681466,0.0,3.0,0,0,1,0,0,0,0,1.0198789677421902,1.2633865403026403
2024-03-18,0.5236470614103134,0.0,3.0,0,0,1,0,0,0,0,0.9799182332590435,1.269204840984977
2024-03-19,0.5116869459983875,0.0,3.0,0,0,1,0,0,0,0,0.9408702032128822,1.2748902514960703
2024-03-20,0.0,0.0,3.0,0,0,0,0,0,0,0,0.8860473647388892,1.2748902514960703
2024-03-21,0.0,0.0,3.0,0,0,0,0,0,0,0,0.8324766816261665,1.2748902514960703
2024-03-22,0.0,0.0,3.0,0,0,0,0,0,0,0,0.7801295546067373,1.2748902514960703
2024-03-23,0.0,0.0,3.0,0,0,0,0,0,0,0,0.7289780376208085,1.2748902514960703
2024-03-24,0.0,0.0,3.0,0,0,0,0,0,0,0,0.6789948228974744,1.2748902514960703
2024-03-25,0.0,0.0,3.0,0,0,0,0,0,0,0,0.6301532263761792,1.2748902514960703
2024-03-26,0.0,0.0,3.0,0,0,0,0,0,0,0,0.5824271734611521,1.2748902514960703
2024-03-27,0.0,0.0,3.0,0,0,0,0,0,0,0,0.5357911851012133,1.2748902514960703
2024-03-28,0.0,0.0,3.0,0,0,0,0,0,0,0,0.49022036418751547,1.2748902514960703
2024-03-29,0.0,0.0,3.0,0,0,0,0,0,0,0,0.44569038226196384,1.2748902514960703
2024-03-30,0.0,0.0,3.0,0,0,0,0,0,0,0,0.40217746652921427,1.2748902514960703
2024-03-31,0.0,0.0,1.0,0,0,0,0,0,0,0,0.37632505383198533,1.2637791403849592
2024-04-01,1.0,1.0,2.0,0,0,0,0,1,0,0,0.38439644439014536,1.263784936685425
2024-04-02,0.9548416039104165,1.0,2.0,0,0,0,0,1,0,0,0.39153953864904983,1.2633058354037339
2024-04-03,0.9117224885582168,1.0,2.0,0,0,0,0,1,0,0,0.3978091343103174,1.2623748028346309
2024-04-04,0.8705505632961241,1.0,2.0,0,0,0,0,1,0,0,0.40325726038063664,1.261023063749325
2024-04-05,0.8312378961427878,1.0,2.0,0,0,0,0,1,0,0,0.40793330891926666,1.259280185814283
2024-04-06,0.7937005259840998,1.0,2.0,0,0,0,0,1,0,0,0.41188416068260014,1.2571741600659168
2024-04-07,0.757858283255199,1.0,2.0,0,0,0,0,1,0,0,0.41515430494489186,1.254731477622291
2024-04-08,0.7236346187201891,1.0,2.0,0,0,0,0,1,0,0,0.41778595376157185,1.2519772028047187
2024-04-09,0.690956439983888,1.0,2.0,0,0,0,0,1,0,0,0.4198191509294535,1.2489350428342507
2024-04-10,0.6597539553864471,1.0,2.0,0,0,0,0,1,0,0,0.4212918758865865,1.245627414260536
2024-04-11,0.6299605249474366,1.0,2.0,0,0,0,0,1,0,0,0.4222401427834658,1.2420755062733666
2024-04-12,0.6015125180410583,1.0,2.0,0,0,0,0,1,0,0,0.4226980949467743,1.2382993410403575
2024-04-13,0.5743491774985174,1.0,2.0,0,0,0,0,1,0,0,0.4226980949467743,1.2343178312076828
2024-04-14,0.548412489847313,1.0,2.0,0,0,0,0,1,0,0,0.4222708104698618,1.230148834694541
2024-04-15,0.5236470614103134,1.0,2.0,0,0,0,0,1,0,0,0.42144529618862847,1.2258092069060658
2024-04-16,0.5,1.0,2.0,0,0,0,0,1,0,0,0.42024907181302357,1.221314850483704
2024-04-17,0.4774208019552083,1.0,2.0,0,0,0,0,1,0,0,0.4187081964978534,1.216680762706661
2024-04-18,0.4558612442791084,1.0,2.0,0,0,0,0,1,0,0,0.41684733977387745,1.2119210806528193
2024-04-19,0.43527528164806206,1.0,1.0,0,0,0,0,1,0,0,0.43135651582881285,1.1848269020003734
2024-04-20,0.4156189480713939,1.0,1.0,0,0,0,0,1,0,0,0.44521048076452596,1.158140548937041
2024-04-21,0.3968502629920499,1.0,1.0,0,0,0,0,1,0,0,0.45843882286426096,1.1318622354198622
2024-04-22,0.37892914162759955,1.0,1.0,0,0,0,0,1,0,0,0.4710697942518476,1.105991740217995
2024-04-23,0.36181730936009454,1.0,1.0,0,0,0,0,1,0,0,0.48313037123051744,1.0805284362841285
2024-04-24,0.345478219991944,1.0,1.0,0,0,0,0,1,0,0,0.4946463118969156,1.0554713185775446
2024-04-25,0.32987697769322355,1.0,1.0,0,0,0,0,1,0,0,0.5056422111533564,1.030819030413826
2024-04-26,0.3149802624737183,1.0,1.0,0,0,0,0,1,0,0,0.5161415532358136,1.0065698884126915
2024-04-27,0.30075625902052916,1.0,1.0,0,0,0,0,1,0,0,0.5261667618698312,0.9827219061121129
2024-04-28,0.2871745887492587,1.0,1.0,0,0,0,0,1,0,0,0.5357392481614732,0.9592728163136665
2024-04-29,0.2742062449236565,1.0,1.0,0,0,0,0,1,0,0,0.5448794563255952,0.9362200922210423
2024-04-30,0.2618235307051567,1.0,1.0,0,0,0,0,1,0,0,0.5536069073491003,0.9107831896529471
2024-05-01,0.0,0.0,1.0,0,0,0,0,0,0,0,0.520273574015767,0.8830845614868955
2024-05-02,0.0,0.0,1.0,0,0,0,0,0,0,0,0.4884455205520864,0.8560185708624846
2024-05-03,0.0,0.0,1.0,0,0,0,0,0,0,0,0.45805477093347924,0.8295707683182937
2024-05-04,0.0,0.0,1.0,0,0,0,0,0,0,0,0.42903641882360843,0.8037270344190568
2024-05-05,0.0,0.0,1.0,0,0,0,0,0,0,0,0.40132848895218215,0.7784735722178554
2024-05-06,0.0,0.0,1.0,0,0,0,0,0,0,0,0.37487180475271215,0.7537968998904742
2024-05-07,0.0,0.0,1.0,0,0,0,0,0,0,0,0.34960986197753885,0.7296838435379881
2024-05-08,0.0,0.0,1.0,0,0,0,0,0,0,0,0.32548870802019925,0.7061215301537397
2024-05-09,0.0,0.0,1.0,0,0,0,0,0,0,0,0.302456826687403,0.6830973807509496
2024-05-10,0.0,0.0,1.0,0,0,0,0,0,0,0,0.28046502817452146,0.6605991036472939
2024-05-11,0.0,0.0,1.0,0,0,0,0,0,0,0,0.2594663440096069,0.6386146879028607
2024-05-12,0.0,0.0,1.0,0,0,0,0,0,0,0,0.23941592674157158,0.6171323969079852
2024-05-13,0.0,0.0,1.0,0,0,0,0,0,0,0,0.22027095415828765,0.5961407621175371
2024-05-14,0.0,0.0,1.0,0,0,0,0,0,0,0,0.2019905378300439,0.5756285769283198
2024-05-15,0.0,0.0,1.0,0,0,0,0,0,0,0,0.18453563578303347,0.5555848906963067
2024-05-16,0.0,0.0,1.0,0,0,0,0,0,0,0,0.16786896911636678,0.5359990028905269
2024-05-17,0.0,0.0,1.0,0,0,0,0,0,0,0,0.1519549423845265,0.5168604573804744
2024-05-18,0.0,0.0,1.0,0,0,0,0,0,0,0,0.1367595675752229,0.4981590368539942
2024-05-19,0.0,0.0,1.0,0,0,0,0,0,0,0,0.1222503915202875,0.47988475736266323
2024-05-20,0.0,0.0,1.0,0,0,0,0,0,0,0,0.10839642658457435,0.46202786299175563
2024-05-21,0.0,0.0,1.0,0,0,0,0,0,0,0,0.09516808448483936,0.44457882065194587
2024-05-22,0.0,0.0,1.0,0,0,0,0,0,0,0,0.08253711309725272,0.4275283149899697
2024-05-23,0.0,0.0,1.0,0,0,0,0,0,0,0,0.07047653611858289,0.41086724341552494
2024-05-24,0.0,0.0,1.0,0,0,0,0,0,0,0,0.058960595452184766,0.3945867112417599
2024-05-25,0.0,0.0,1.0,0,0,0,0,0,0,0,0.04796469619574398,0.37867802693675084
2024-05-26,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0374653541132867,0.3631326974834379
2024-05-27,0.0,0.0,1.0,0,0,0,0,0,0,0,0.02744014547926906,0.3479424238455386
