date,ramadan_active,pre_ramadan,bayram_period,days_to_ramadan,input_cost_index,input_cost_yoy,tourism_intensity,cpi_index,inflation_yoy,is_weekend,day_of_week
2011-11-27,0,0,0,365,55.0,0.10000000000000009,0.1144736842105263,137,0.07874015748031504,1,6
2011-11-28,0,0,0,365,55.0,0.10000000000000009,0.1144736842105263,137,0.07874015748031504,0,0
2011-11-29,0,0,0,365,55.0,0.10000000000000009,0.1144736842105263,137,0.07874015748031504,0,1
2011-11-30,0,0,0,365,55.0,0.10000000000000009,0.1144736842105263,137,0.07874015748031504,0,2
2011-12-01,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,3
2011-12-02,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,4
2011-12-03,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,1,5
2011-12-04,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,1,6
2011-12-05,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,0
2011-12-06,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,1
2011-12-07,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,2
2011-12-08,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,3
2011-12-09,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,4
2011-12-10,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,1,5
2011-12-11,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,1,6
2011-12-12,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,0
2011-12-13,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,1
2011-12-14,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,2
2011-12-15,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,3
2011-12-16,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,4
2011-12-17,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,1,5
2011-12-18,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,1,6
2011-12-19,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,0
2011-12-20,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,1
2011-12-21,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,2
2011-12-22,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,3
2011-12-23,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,4
2011-12-24,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,1,5
2011-12-25,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,1,6
2011-12-26,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,0
2011-12-27,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,1
2011-12-28,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,2
2011-12-29,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,3
2011-12-30,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,0,4
2011-12-31,0,0,0,365,55.0,0.10000000000000009,0.07631578947368421,137,0.07874015748031504,1,5
2012-01-01,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,1,6
2012-01-02,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,0
2012-01-03,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,1
2012-01-04,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,2
2012-01-05,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,3
2012-01-06,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,4
2012-01-07,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,1,5
2012-01-08,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,1,6
2012-01-09,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,0
2012-01-10,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,1
2012-01-11,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,2
2012-01-12,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,3
2012-01-13,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,4
2012-01-14,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,1,5
2012-01-15,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,1,6
2012-01-16,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,0
2012-01-17,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,1
2012-01-18,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,2
2012-01-19,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,3
2012-01-20,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,4
2012-01-21,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,1,5
2012-01-22,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,1,6
2012-01-23,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,0
2012-01-24,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,1
2012-01-25,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,2
2012-01-26,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,3
2012-01-27,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,4
2012-01-28,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,1,5
2012-01-29,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,1,6
2012-01-30,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,0
2012-01-31,0,0,0,365,60.900000000000006,0.054545454545454675,0.07789473684210527,149,0.0875912408759123,0,1
2012-02-01,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,2
2012-02-02,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,3
2012-02-03,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,4
2012-02-04,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,1,5
2012-02-05,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,1,6
2012-02-06,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,0
2012-02-07,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,1
2012-02-08,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,2
2012-02-09,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,3
2012-02-10,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,4
2012-02-11,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,1,5
2012-02-12,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,1,6
2012-02-13,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,0
2012-02-14,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,1
2012-02-15,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,2
2012-02-16,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,3
2012-02-17,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,4
2012-02-18,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,1,5
2012-02-19,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,1,6
2012-02-20,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,0
2012-02-21,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,1
2012-02-22,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,2
2012-02-23,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,3
2012-02-24,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,4
2012-02-25,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,1,5
2012-02-26,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,1,6
2012-02-27,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,0
2012-02-28,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,1
2012-02-29,0,0,0,365,60.900000000000006,0.054545454545454675,0.06231578947368421,149,0.0875912408759123,0,2
2012-03-01,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,3
2012-03-02,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,4
2012-03-03,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,1,5
2012-03-04,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,1,6
2012-03-05,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,0
2012-03-06,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,1
2012-03-07,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,2
2012-03-08,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,3
2012-03-09,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,4
2012-03-10,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,1,5
2012-03-11,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,1,6
2012-03-12,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,0
2012-03-13,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,1
2012-03-14,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,2
2012-03-15,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,3
2012-03-16,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,4
2012-03-17,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,1,5
2012-03-18,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,1,6
2012-03-19,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,0
2012-03-20,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,1
2012-03-21,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,2
2012-03-22,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,3
2012-03-23,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,4
2012-03-24,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,1,5
2012-03-25,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,1,6
2012-03-26,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,0
2012-03-27,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,1
2012-03-28,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,2
2012-03-29,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,3
2012-03-30,0,0,0,365,60.900000000000006,0.054545454545454675,0.11684210526315789,149,0.0875912408759123,0,4
2012-03-31,0,0,0,365,60.900000000000006,0.10727272727272741,0.11684210526315789,149,0.0875912408759123,1,5
2012-04-01,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,1,6
2012-04-02,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,0
2012-04-03,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,1
2012-04-04,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,2
2012-04-05,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,3
2012-04-06,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,4
2012-04-07,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,1,5
2012-04-08,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,1,6
2012-04-09,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,0
2012-04-10,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,1
2012-04-11,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,2
2012-04-12,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,3
2012-04-13,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,4
2012-04-14,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,1,5
2012-04-15,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,1,6
2012-04-16,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,0
2012-04-17,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,1
2012-04-18,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,2
2012-04-19,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,3
2012-04-20,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,4
2012-04-21,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,1,5
2012-04-22,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,1,6
2012-04-23,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,0
2012-04-24,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,1
2012-04-25,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,2
2012-04-26,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,3
2012-04-27,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,4
2012-04-28,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,1,5
2012-04-29,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,1,6
2012-04-30,0,0,0,365,58.0,0.05454545454545445,0.23368421052631577,149,0.0875912408759123,0,0
2012-05-01,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,1
2012-05-02,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,2
2012-05-03,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,3
2012-05-04,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,4
2012-05-05,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,1,5
2012-05-06,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,1,6
2012-05-07,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,0
2012-05-08,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,1
2012-05-09,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,2
2012-05-10,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,3
2012-05-11,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,4
2012-05-12,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,1,5
2012-05-13,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,1,6
2012-05-14,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,0
2012-05-15,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,1
2012-05-16,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,2
2012-05-17,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,3
2012-05-18,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,4
2012-05-19,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,1,5
2012-05-20,0,0,0,365,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,1,6
2012-05-21,0,0,0,60,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,0
2012-05-22,0,0,0,59,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,1
2012-05-23,0,0,0,58,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,2
2012-05-24,0,0,0,57,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,3
2012-05-25,0,0,0,56,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,4
2012-05-26,0,0,0,55,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,1,5
2012-05-27,0,0,0,54,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,1,6
2012-05-28,0,0,0,53,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,0
2012-05-29,0,0,0,52,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,1
2012-05-30,0,0,0,51,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,2
2012-05-31,0,0,0,50,58.0,0.05454545454545445,0.428421052631579,149,0.0875912408759123,0,3
2012-06-01,0,0,0,49,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,4
2012-06-02,0,0,0,48,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,1,5
2012-06-03,0,0,0,47,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,1,6
2012-06-04,0,0,0,46,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,0
2012-06-05,0,0,0,45,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,1
2012-06-06,0,0,0,44,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,2
2012-06-07,0,0,0,43,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,3
2012-06-08,0,0,0,42,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,4
2012-06-09,0,0,0,41,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,1,5
2012-06-10,0,0,0,40,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,1,6
2012-06-11,0,0,0,39,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,0
2012-06-12,0,0,0,38,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,1
2012-06-13,0,0,0,37,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,2
2012-06-14,0,0,0,36,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,3
2012-06-15,0,0,0,35,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,4
2012-06-16,0,0,0,34,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,1,5
2012-06-17,0,0,0,33,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,1,6
2012-06-18,0,0,0,32,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,0
2012-06-19,0,0,0,31,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,1
2012-06-20,0,0,0,30,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,2
2012-06-21,0,0,0,29,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,3
2012-06-22,0,0,0,28,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,4
2012-06-23,0,0,0,27,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,1,5
2012-06-24,0,0,0,26,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,1,6
2012-06-25,0,0,0,25,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,0
2012-06-26,0,0,0,24,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,1
2012-06-27,0,0,0,23,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,2
2012-06-28,0,0,0,22,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,3
2012-06-29,0,0,0,21,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,0,4
2012-06-30,0,0,0,20,58.0,0.05454545454545445,0.6231578947368421,149,0.0875912408759123,1,5
2012-07-01,0,0,0,19,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,1,6
2012-07-02,0,0,0,18,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,0
2012-07-03,0,0,0,17,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,1
2012-07-04,0,0,0,16,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,2
2012-07-05,0,0,0,15,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,3
2012-07-06,0,0,0,14,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,4
2012-07-07,0,0,0,13,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,1,5
2012-07-08,0,0,0,12,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,1,6
2012-07-09,0,0,0,11,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,0
2012-07-10,0,0,0,10,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,1
2012-07-11,0,0,0,9,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,2
2012-07-12,0,0,0,8,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,3
2012-07-13,0,1,0,7,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,4
2012-07-14,0,1,0,6,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,1,5
2012-07-15,0,1,0,5,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,1,6
2012-07-16,0,1,0,4,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,0
2012-07-17,0,1,0,3,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,1
2012-07-18,0,1,0,2,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,2
2012-07-19,0,1,0,1,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,3
2012-07-20,1,0,0,0,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,4
2012-07-21,1,0,0,365,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,1,5
2012-07-22,1,0,0,365,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,1,6
2012-07-23,1,0,0,365,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,0
2012-07-24,1,0,0,365,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,1
2012-07-25,1,0,0,365,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,2
2012-07-26,1,0,0,365,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,3
2012-07-27,1,0,0,365,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,4
2012-07-28,1,0,0,365,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,1,5
2012-07-29,1,0,0,365,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,1,6
2012-07-30,1,0,0,365,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,0
2012-07-31,1,0,0,365,58.0,0.05454545454545445,0.7789473684210526,149,0.0875912408759123,0,1
2012-08-01,1,0,0,365,58.0,0.05454545454545445,0.74,149,0.0875912408759123,0,2
2012-08-02,1,0,0,365,58.0,0.05454545454545445,0.74,149,0.0875912408759123,0,3
2012-08-03,1,0,0,365,58.0,0.05454545454545445,0.74,149,0.0875912408759123,0,4
2012-08-04,1,0,0,365,58.0,0.05454545454545445,0.74,149,0.0875912408759123,1,5
2012-08-05,1,0,0,365,58.0,0.05454545454545445,0.74,149,0.0875912408759123,1,6
2012-08-06,1,0,0,365,58.0,0.05454545454545445,0.74,149,0.0875912408759123,0,0
2012-08-07,1,0,0,365,58.0,0.05454545454545445,0.74,149,0.0875912408759123,0,1
2012-08-08,1,0,0,365,58.0,0.05454545454545445,0.74,149,0.0875912408759123,0,2
2012-08-09,1,0,0,365,58.0,0.05454545454545445,0.74,149,0.0875912408759123,0,3
2012-08-10,1,0,0,365,58.0,0.05454545454545445,0.74,149,0.0875912408759123,0,4
2012-08-11,1,0,0,365,58.0,0.05454545454545445,0.74,149,0.0875912408759123,1,5
2012-08-12,1,0,0,365,58.0,0.05454545454545445,0.74,149,0.0875912408759123,1,6
2012-08-13,1,0,0,365,58.0,0.05454545454545445,0.74,149,0.0875912408759123,0,0
2012-08-14,1,0,0,365,58.0,0.05454545454545445,0.74,149,0.0875912408759123,0,1
